transaction_id,customer_id,amount,currency,transaction_datetime,payment_method,ip_address,device_id,location
TXN-101712,CUST-1191,4114.73,USD,2026-02-19 09:14:00,crypto,192.168.73.20,DEV-1540,New York
TXN-101713,CUST-1020,61.2,USD,2026-03-05 20:28:00,paypal,192.168.133.29,DEV-3549,London
TXN-101714,CUST-1168,155.72,USD,2026-02-22 01:18:00,paypal,192.168.24.51,DEV-3517,London
TXN-101715,CUST-1056,126.99,USD,2026-03-12 08:33:00,paypal,192.168.72.252,DEV-2379,Karachi
TXN-101716,CUST-1168,1674.26,USD,2026-02-11 01:35:00,paypal,192.168.24.51,DEV-3517,London
TXN-101717,CUST-1098,360.58,USD,2026-03-14 15:27:00,paypal,192.168.172.151,DEV-1179,Lahore
TXN-101718,CUST-1031,246.73,USD,2026-01-24 22:52:00,paypal,192.168.220.192,DEV-7764,Karachi
TXN-101719,CUST-1165,551.41,USD,2026-03-22 20:29:00,debit_card,192.168.241.45,DEV-NEW-18203,Dubai
TXN-101720,CUST-1126,299.36,USD,2026-01-07 04:27:00,credit_card,192.168.52.80,DEV-1083,Dubai
TXN-101721,CUST-1126,299.36,USD,2026-01-07 04:28:00,debit_card,192.168.52.80,DEV-1083,Dubai
TXN-101722,CUST-1126,299.36,USD,2026-01-07 04:29:00,debit_card,192.168.52.80,DEV-1083,Dubai
TXN-101723,CUST-1126,299.36,USD,2026-01-07 04:30:00,debit_card,192.168.52.80,DEV-1083,Dubai
TXN-101724,CUST-1123,64.84,USD,2026-01-18 21:29:00,debit_card,192.168.247.131,DEV-9837,New York
TXN-101725,CUST-1093,121.64,USD,2026-01-30 19:22:00,bank_transfer,192.168.126.114,DEV-50,London
TXN-101726,CUST-1152,251.97,USD,2026-02-09 04:34:00,debit_card,192.168.103.131,DEV-8642,New York
TXN-101727,CUST-1028,168.54,USD,2026-03-13 13:28:00,bank_transfer,192.168.13.138,DEV-4277,Islamabad
TXN-101728,CUST-1105,167.69,USD,2026-03-22 05:40:00,debit_card,192.168.148.64,DEV-1598,Lahore
TXN-101729,CUST-1101,251.21,USD,2026-02-16 20:57:00,crypto,192.168.81.67,DEV-7563,Dubai
TXN-101730,CUST-1126,1514.78,USD,2026-01-15 22:31:00,crypto,192.168.52.80,DEV-NEW-80067,Dubai
TXN-101731,CUST-1124,816.44,USD,2026-03-01 11:00:00,bank_transfer,192.168.93.49,DEV-NEW-40165,New York
TXN-101732,CUST-1040,85.34,USD,2026-02-03 16:44:00,crypto,192.168.218.13,DEV-59,Lahore
TXN-101733,CUST-1052,310.27,USD,2026-01-14 23:22:00,paypal,192.168.74.139,DEV-8070,Karachi
TXN-101734,CUST-1023,159.12,USD,2026-03-08 23:25:00,bank_transfer,192.168.78.133,DEV-2927,Karachi
TXN-101735,CUST-1052,369.48,USD,2026-02-10 16:35:00,crypto,10.0.0.99,DEV-8241,Karachi
TXN-101736,CUST-1195,4225.25,USD,2026-02-18 03:40:00,credit_card,192.168.123.115,DEV-8054,Peshawar
TXN-101737,CUST-1164,831.58,USD,2026-03-11 22:28:00,credit_card,192.168.250.171,DEV-3692,Islamabad
TXN-101738,CUST-1007,209.23,USD,2026-01-06 02:43:00,crypto,192.168.165.254,DEV-3686,Dubai
TXN-101739,CUST-1015,266.66,USD,2026-03-05 22:08:00,debit_card,192.168.107.166,DEV-1360,Peshawar
TXN-101740,CUST-1020,50.32,USD,2026-02-05 21:31:00,paypal,192.168.239.21,DEV-3486,London
TXN-101741,CUST-1031,1086.65,USD,2026-03-02 08:00:00,credit_card,192.168.220.192,DEV-NEW-96740,Karachi
TXN-101742,CUST-1148,128.11,USD,2026-03-15 21:00:00,paypal,192.168.39.132,DEV-5552,Lahore
TXN-101743,CUST-1148,128.11,USD,2026-03-15 21:01:00,debit_card,192.168.39.132,DEV-5552,Lahore
TXN-101744,CUST-1148,128.11,USD,2026-03-15 21:02:00,bank_transfer,192.168.39.132,DEV-5552,Lahore
TXN-101745,CUST-1148,128.11,USD,2026-03-15 21:03:00,paypal,192.168.39.132,DEV-5552,Lahore
TXN-101746,CUST-1154,80.9,USD,2026-01-05 17:42:00,paypal,192.168.216.61,DEV-9560,Peshawar
TXN-101747,CUST-1053,4186.79,USD,2026-01-10 15:28:00,bank_transfer,192.168.118.115,DEV-5094,London
TXN-101748,CUST-1110,73.99,USD,2026-01-08 14:08:00,paypal,192.168.183.237,DEV-5600,Lahore
TXN-101749,CUST-1057,129.4,USD,2026-02-14 02:40:00,paypal,192.168.195.200,DEV-2992,London
TXN-101750,CUST-1191,246.84,USD,2026-03-08 05:36:00,bank_transfer,192.168.73.20,DEV-1540,New York
TXN-101751,CUST-1054,144.19,USD,2026-01-08 04:47:00,crypto,192.168.119.233,DEV-8560,London
TXN-101752,CUST-1112,248.74,USD,2026-03-10 05:07:00,paypal,192.168.87.19,DEV-309,London
TXN-101753,CUST-1145,232.7,USD,2026-02-15 08:54:00,bank_transfer,10.0.0.99,DEV-6322,Islamabad
TXN-101754,CUST-1111,19.53,USD,2026-01-06 00:29:00,bank_transfer,192.168.153.47,DEV-9846,Peshawar
TXN-101755,CUST-1166,135.68,USD,2026-01-25 12:11:00,credit_card,192.168.194.200,DEV-5934,London
TXN-101756,CUST-1139,216.68,USD,2026-02-17 22:39:00,paypal,192.168.158.156,DEV-1364,Dubai
TXN-101757,CUST-1002,29.24,USD,2026-02-06 19:09:00,bank_transfer,192.168.235.186,DEV-2222,Lahore
TXN-101758,CUST-1002,29.24,USD,2026-02-06 19:10:00,paypal,192.168.235.186,DEV-2222,Lahore
TXN-101759,CUST-1002,29.24,USD,2026-02-06 19:11:00,paypal,192.168.235.186,DEV-2222,Lahore
TXN-101760,CUST-1002,29.24,USD,2026-02-06 19:12:00,credit_card,192.168.235.186,DEV-2222,Lahore
TXN-101761,CUST-1002,29.24,USD,2026-02-06 19:13:00,paypal,192.168.235.186,DEV-2222,Lahore
TXN-101762,CUST-1002,29.24,USD,2026-02-06 19:14:00,credit_card,192.168.235.186,DEV-2222,Lahore
TXN-101763,CUST-1046,137.08,USD,2026-02-03 13:02:00,bank_transfer,192.168.196.86,DEV-5907,London
TXN-101764,CUST-1172,128.72,USD,2026-02-26 07:19:00,crypto,192.168.101.212,DEV-4609,New York
TXN-101765,CUST-1047,207.64,USD,2026-02-15 00:25:00,paypal,192.168.108.68,DEV-5166,Dubai
TXN-101766,CUST-1067,212.33,USD,2026-02-28 00:52:00,paypal,192.168.199.69,DEV-703,Karachi
TXN-101767,CUST-1018,1749.84,USD,2026-01-13 10:08:00,credit_card,192.168.45.233,DEV-NEW-51571,Islamabad
TXN-101768,CUST-1065,162.96,USD,2026-03-22 00:04:00,paypal,192.168.0.158,DEV-6484,Karachi
TXN-101769,CUST-1152,309.52,USD,2026-02-01 18:59:00,debit_card,192.168.103.131,DEV-8642,New York
TXN-101770,CUST-1024,1816.73,USD,2026-03-14 06:11:00,debit_card,192.168.243.68,DEV-9032,New York
TXN-101771,CUST-1085,359.57,USD,2026-01-20 20:20:00,debit_card,192.168.253.197,DEV-8242,New York
TXN-101772,CUST-1007,172.73,USD,2026-01-05 12:08:00,crypto,192.168.165.254,DEV-3686,Dubai
TXN-101773,CUST-1009,21.04,USD,2026-02-23 10:21:00,debit_card,192.168.113.31,DEV-8356,Dubai
TXN-101774,CUST-1009,21.04,USD,2026-02-23 10:22:00,crypto,192.168.113.31,DEV-8356,Dubai
TXN-101775,CUST-1009,21.04,USD,2026-02-23 10:23:00,paypal,192.168.113.31,DEV-8356,Dubai
TXN-101776,CUST-1009,21.04,USD,2026-02-23 10:24:00,bank_transfer,192.168.113.31,DEV-8356,Dubai
TXN-101777,CUST-1009,21.04,USD,2026-02-23 10:25:00,paypal,192.168.113.31,DEV-8356,Dubai
TXN-101778,CUST-1009,21.04,USD,2026-02-23 10:26:00,debit_card,192.168.113.31,DEV-8356,Dubai
TXN-101779,CUST-1065,178.09,USD,2026-01-16 16:00:00,crypto,192.168.0.158,DEV-7309,Karachi
TXN-101780,CUST-1173,234.7,USD,2026-01-24 02:11:00,credit_card,10.0.0.99,DEV-442,London
TXN-101781,CUST-1083,133.26,USD,2026-03-20 20:08:00,crypto,192.168.44.80,DEV-2353,Dubai
TXN-101782,CUST-1025,4916.42,USD,2026-02-26 01:10:00,bank_transfer,192.168.195.145,DEV-5152,Karachi
TXN-101783,CUST-1132,283.77,USD,2026-03-28 18:43:00,credit_card,192.168.85.131,DEV-6204,London
TXN-101784,CUST-1140,1551.2,USD,2026-02-05 22:31:00,paypal,192.168.26.23,DEV-NEW-54911,New York
TXN-101785,CUST-1059,35.18,USD,2026-01-05 08:31:00,bank_transfer,10.0.0.99,DEV-2482,London
TXN-101786,CUST-1103,2087.74,USD,2026-01-30 13:25:00,credit_card,192.168.225.30,DEV-1359,London
TXN-101787,CUST-1173,235.63,USD,2026-02-25 15:34:00,crypto,192.168.249.74,DEV-442,London
TXN-101788,CUST-1173,235.63,USD,2026-02-25 15:35:00,bank_transfer,192.168.249.74,DEV-442,London
TXN-101789,CUST-1173,235.63,USD,2026-02-25 15:36:00,credit_card,192.168.249.74,DEV-442,London
TXN-101790,CUST-1173,235.63,USD,2026-02-25 15:37:00,debit_card,192.168.249.74,DEV-442,London
TXN-101791,CUST-1173,235.63,USD,2026-02-25 15:38:00,bank_transfer,192.168.249.74,DEV-442,London
TXN-101792,CUST-1173,235.63,USD,2026-02-25 15:39:00,crypto,192.168.249.74,DEV-442,London
TXN-101793,CUST-1152,241.88,USD,2026-01-23 19:19:00,crypto,10.0.0.99,DEV-7056,New York
TXN-101794,CUST-1162,80.27,USD,2026-02-20 21:16:00,crypto,192.168.224.32,DEV-9262,Peshawar
TXN-101795,CUST-1162,80.27,USD,2026-02-20 21:17:00,credit_card,192.168.224.32,DEV-9262,Peshawar
TXN-101796,CUST-1162,80.27,USD,2026-02-20 21:18:00,bank_transfer,192.168.224.32,DEV-9262,Peshawar
TXN-101797,CUST-1162,80.27,USD,2026-02-20 21:19:00,bank_transfer,192.168.224.32,DEV-9262,Peshawar
TXN-101798,CUST-1162,65.65,USD,2026-01-25 21:03:00,bank_transfer,192.168.79.120,DEV-9262,Peshawar
TXN-101799,CUST-1076,169.06,USD,2026-03-15 20:27:00,paypal,192.168.106.158,DEV-1104,Islamabad
TXN-101800,CUST-1178,5939.33,USD,2026-03-19 12:41:00,debit_card,192.168.24.38,DEV-239,Dubai
TXN-101801,CUST-1093,535.14,USD,2026-03-14 01:16:00,credit_card,192.168.126.114,DEV-NEW-44493,London
TXN-101802,CUST-1071,148.8,USD,2026-01-29 05:03:00,paypal,192.168.101.128,DEV-4472,Peshawar
TXN-101803,CUST-1003,2834.36,USD,2026-02-03 04:51:00,debit_card,192.168.166.229,DEV-NEW-72942,Dubai
TXN-101804,CUST-1111,22.77,USD,2026-01-12 11:09:00,paypal,192.168.223.15,DEV-9846,Peshawar
TXN-101805,CUST-1134,118.89,USD,2026-02-01 23:55:00,bank_transfer,192.168.217.201,DEV-4407,Dubai
TXN-101806,CUST-1023,121.85,USD,2026-03-08 08:05:00,bank_transfer,192.168.78.133,DEV-2927,Lahore
TXN-101807,CUST-1037,55.04,USD,2026-01-20 12:59:00,debit_card,192.168.122.229,DEV-8233,Dubai
TXN-101808,CUST-1030,157.33,USD,2026-03-23 17:54:00,credit_card,192.168.198.139,DEV-2561,New York
TXN-101809,CUST-1030,157.33,USD,2026-03-23 17:55:00,debit_card,192.168.198.139,DEV-2561,New York
TXN-101810,CUST-1030,157.33,USD,2026-03-23 17:56:00,debit_card,192.168.198.139,DEV-2561,New York
TXN-101811,CUST-1030,157.33,USD,2026-03-23 17:57:00,paypal,192.168.198.139,DEV-2561,New York
TXN-101812,CUST-1030,157.33,USD,2026-03-23 17:58:00,bank_transfer,192.168.198.139,DEV-2561,New York
TXN-101813,CUST-1030,157.33,USD,2026-03-23 17:59:00,crypto,192.168.198.139,DEV-2561,New York
TXN-101814,CUST-1106,3150.99,USD,2026-03-02 20:43:00,crypto,192.168.12.102,DEV-1761,Islamabad
TXN-101815,CUST-1129,253.23,USD,2026-03-09 18:39:00,paypal,192.168.51.244,DEV-5653,Dubai
TXN-101816,CUST-1129,253.23,USD,2026-03-09 18:40:00,paypal,192.168.51.244,DEV-5653,Dubai
TXN-101817,CUST-1129,253.23,USD,2026-03-09 18:41:00,debit_card,192.168.51.244,DEV-5653,Dubai
TXN-101818,CUST-1129,253.23,USD,2026-03-09 18:42:00,paypal,192.168.51.244,DEV-5653,Dubai
TXN-101819,CUST-1179,68.39,USD,2026-02-12 10:58:00,credit_card,192.168.138.101,DEV-9989,Dubai
TXN-101820,CUST-1171,135.86,USD,2026-01-20 02:44:00,bank_transfer,192.168.35.242,DEV-3697,London
TXN-101821,CUST-1011,253.34,USD,2026-01-24 19:39:00,crypto,192.168.185.69,DEV-2320,Islamabad
TXN-101822,CUST-1052,393.43,USD,2026-03-16 15:03:00,credit_card,192.168.148.138,DEV-8070,Karachi
TXN-101823,CUST-1195,4325.53,USD,2026-01-21 08:11:00,crypto,192.168.225.174,DEV-6359,Peshawar
TXN-101824,CUST-1026,297.65,USD,2026-03-08 07:19:00,credit_card,192.168.188.18,DEV-4356,Peshawar
TXN-101825,CUST-1099,218.07,USD,2026-03-02 08:20:00,debit_card,192.168.124.252,DEV-8063,Lahore
TXN-101826,CUST-1167,231.65,USD,2026-01-09 16:54:00,debit_card,192.168.49.145,DEV-6985,London
TXN-101827,CUST-1121,120.74,USD,2026-02-04 02:37:00,bank_transfer,192.168.160.86,DEV-399,Islamabad
TXN-101828,CUST-1006,1330.68,USD,2026-01-04 00:09:00,paypal,192.168.241.214,DEV-5257,Peshawar
TXN-101829,CUST-1015,235.45,USD,2026-03-19 04:40:00,paypal,192.168.107.166,DEV-1424,Peshawar
TXN-101830,CUST-1060,161.02,USD,2026-01-31 06:42:00,bank_transfer,192.168.105.252,DEV-329,Lahore
TXN-101831,CUST-1057,2899.1,USD,2026-03-05 14:31:00,credit_card,192.168.195.200,DEV-2992,London
TXN-101832,CUST-1055,282.04,USD,2026-02-15 22:29:00,credit_card,10.0.0.99,DEV-881,Peshawar
TXN-101833,CUST-1086,5498.53,USD,2026-02-18 00:58:00,bank_transfer,192.168.118.226,DEV-3325,Peshawar
TXN-101834,CUST-1112,204.62,USD,2026-01-20 05:25:00,bank_transfer,192.168.87.19,DEV-309,London
TXN-101835,CUST-1109,146.57,USD,2026-02-27 16:18:00,credit_card,192.168.58.135,DEV-9692,Dubai
TXN-101836,CUST-1102,158.26,USD,2026-02-05 02:32:00,crypto,192.168.31.159,DEV-7029,Dubai
TXN-101837,CUST-1193,269.49,USD,2026-02-22 08:52:00,crypto,192.168.236.36,DEV-3627,Lahore
TXN-101838,CUST-1191,284.65,USD,2026-03-01 11:32:00,debit_card,192.168.73.20,DEV-1540,Dubai
TXN-101839,CUST-1056,830.39,USD,2026-03-25 12:23:00,paypal,192.168.72.252,DEV-NEW-17173,Karachi
TXN-101840,CUST-1093,1136.67,USD,2026-01-10 14:08:00,debit_card,192.168.167.93,DEV-NEW-82348,London
TXN-101841,CUST-1020,56.2,USD,2026-01-14 05:50:00,paypal,192.168.133.29,DEV-3486,London
TXN-101842,CUST-1109,162.39,USD,2026-02-05 18:36:00,paypal,192.168.58.135,DEV-9692,Dubai
TXN-101843,CUST-1100,282.37,USD,2026-01-18 19:09:00,debit_card,192.168.173.123,DEV-449,Lahore
TXN-101844,CUST-1091,174.28,USD,2026-01-29 02:03:00,paypal,192.168.163.127,DEV-1832,London
TXN-101845,CUST-1011,338.69,USD,2026-02-11 20:40:00,debit_card,192.168.142.194,DEV-7720,Islamabad
TXN-101846,CUST-1094,75.43,USD,2026-01-31 01:05:00,credit_card,192.168.232.133,DEV-7875,Islamabad
TXN-101847,CUST-1035,141.98,USD,2026-03-27 00:48:00,paypal,10.0.0.99,DEV-1292,Dubai
TXN-101848,CUST-1130,215.58,USD,2026-03-14 04:21:00,bank_transfer,192.168.18.36,DEV-9810,New York
TXN-101849,CUST-1034,43.92,USD,2026-02-02 19:04:00,credit_card,192.168.58.14,DEV-9138,Dubai
TXN-101850,CUST-1017,313.57,USD,2026-02-05 00:54:00,debit_card,192.168.14.106,DEV-9865,Islamabad
TXN-101851,CUST-1110,141.01,USD,2026-01-22 12:14:00,debit_card,192.168.183.237,DEV-5600,Lahore
TXN-101852,CUST-1110,141.01,USD,2026-01-22 12:15:00,crypto,192.168.183.237,DEV-5600,Lahore
TXN-101853,CUST-1110,141.01,USD,2026-01-22 12:16:00,paypal,192.168.183.237,DEV-5600,Lahore
TXN-101854,CUST-1110,141.01,USD,2026-01-22 12:17:00,paypal,192.168.183.237,DEV-5600,Lahore
TXN-101855,CUST-1110,141.01,USD,2026-01-22 12:18:00,crypto,192.168.183.237,DEV-5600,Lahore
TXN-101856,CUST-1110,141.01,USD,2026-01-22 12:19:00,paypal,192.168.183.237,DEV-5600,Lahore
TXN-101857,CUST-1193,4189.87,USD,2026-02-24 19:32:00,debit_card,192.168.236.36,DEV-3627,Lahore
TXN-101858,CUST-1186,125.16,USD,2026-01-01 07:32:00,paypal,192.168.55.185,DEV-5200,London
TXN-101859,CUST-1086,279.79,USD,2026-03-23 00:07:00,paypal,192.168.118.226,DEV-3325,Peshawar
TXN-101860,CUST-1027,120.7,USD,2026-02-22 10:22:00,crypto,192.168.101.140,DEV-5293,Islamabad
TXN-101861,CUST-1027,120.7,USD,2026-02-22 10:23:00,credit_card,192.168.101.140,DEV-5293,Islamabad
TXN-101862,CUST-1027,120.7,USD,2026-02-22 10:24:00,bank_transfer,192.168.101.140,DEV-5293,Islamabad
TXN-101863,CUST-1027,120.7,USD,2026-02-22 10:25:00,crypto,192.168.101.140,DEV-5293,Islamabad
TXN-101864,CUST-1027,120.7,USD,2026-02-22 10:26:00,paypal,192.168.101.140,DEV-5293,Islamabad
TXN-101865,CUST-1027,120.7,USD,2026-02-22 10:27:00,debit_card,192.168.101.140,DEV-5293,Islamabad
TXN-101866,CUST-1090,1574.11,USD,2026-01-21 02:34:00,credit_card,192.168.36.79,DEV-NEW-46272,Lahore
TXN-101867,CUST-1032,86.08,USD,2026-01-23 00:53:00,paypal,192.168.19.45,DEV-7575,Peshawar
TXN-101868,CUST-1118,277.75,USD,2026-02-01 07:46:00,crypto,192.168.61.211,DEV-1058,Islamabad
TXN-101869,CUST-1118,277.75,USD,2026-02-01 07:47:00,bank_transfer,192.168.61.211,DEV-1058,Islamabad
TXN-101870,CUST-1118,277.75,USD,2026-02-01 07:48:00,crypto,192.168.61.211,DEV-1058,Islamabad
TXN-101871,CUST-1118,277.75,USD,2026-02-01 07:49:00,debit_card,192.168.61.211,DEV-1058,Islamabad
TXN-101872,CUST-1118,277.75,USD,2026-02-01 07:50:00,crypto,192.168.61.211,DEV-1058,Islamabad
TXN-101873,CUST-1118,277.75,USD,2026-02-01 07:51:00,crypto,192.168.61.211,DEV-1058,Islamabad
TXN-101874,CUST-1001,140.01,USD,2026-03-26 16:11:00,debit_card,192.168.108.133,DEV-485,Peshawar
TXN-101875,CUST-1145,3844.62,USD,2026-02-22 04:10:00,crypto,192.168.62.231,DEV-6322,Islamabad
TXN-101876,CUST-1012,3108.76,USD,2026-03-17 06:57:00,bank_transfer,192.168.165.191,DEV-5885,Islamabad
TXN-101877,CUST-1095,104.74,USD,2026-01-14 03:07:00,paypal,192.168.80.33,DEV-2179,Karachi
TXN-101878,CUST-1152,192.69,USD,2026-02-27 14:42:00,credit_card,192.168.103.131,DEV-8642,New York
TXN-101879,CUST-1128,253.6,USD,2026-01-01 19:40:00,paypal,192.168.116.3,DEV-NEW-95380,Lahore
TXN-101880,CUST-1053,166.35,USD,2026-01-24 03:59:00,credit_card,192.168.76.195,DEV-3210,London
TXN-101881,CUST-1053,169.78,USD,2026-01-21 15:26:00,credit_card,192.168.76.195,DEV-3210,London
TXN-101882,CUST-1119,43.35,USD,2026-01-04 18:19:00,crypto,192.168.253.185,DEV-1301,Dubai
TXN-101883,CUST-1066,149.54,USD,2026-01-12 23:15:00,bank_transfer,192.168.114.97,DEV-9440,Islamabad
TXN-101884,CUST-1114,98.5,USD,2026-02-23 16:56:00,bank_transfer,192.168.122.147,DEV-3442,Peshawar
TXN-101885,CUST-1114,98.5,USD,2026-02-23 16:57:00,paypal,192.168.122.147,DEV-3442,Peshawar
TXN-101886,CUST-1114,98.5,USD,2026-02-23 16:58:00,paypal,192.168.122.147,DEV-3442,Peshawar
TXN-101887,CUST-1114,98.5,USD,2026-02-23 16:59:00,paypal,192.168.122.147,DEV-3442,Peshawar
TXN-101888,CUST-1114,98.5,USD,2026-02-23 17:00:00,bank_transfer,192.168.122.147,DEV-3442,Peshawar
TXN-101889,CUST-1006,83.07,USD,2026-02-22 18:26:00,crypto,10.0.0.99,DEV-4248,Peshawar
TXN-101890,CUST-1044,330.39,USD,2026-01-28 10:41:00,crypto,192.168.248.205,DEV-3528,Karachi
TXN-101891,CUST-1003,335.02,USD,2026-02-02 06:50:00,bank_transfer,192.168.45.177,DEV-1888,Dubai
TXN-101892,CUST-1163,270.4,USD,2026-03-15 09:12:00,credit_card,192.168.9.201,DEV-3321,Peshawar
TXN-101893,CUST-1197,173.44,USD,2026-01-29 04:39:00,credit_card,192.168.76.235,DEV-266,London
TXN-101894,CUST-1113,128.88,USD,2026-01-24 19:50:00,bank_transfer,192.168.220.238,DEV-2513,Dubai
TXN-101895,CUST-1126,196.75,USD,2026-02-13 22:15:00,crypto,192.168.52.80,DEV-1083,Dubai
TXN-101896,CUST-1179,62.09,USD,2026-02-01 04:11:00,debit_card,192.168.112.30,DEV-9989,Dubai
TXN-101897,CUST-1197,201.6,USD,2026-02-12 09:35:00,bank_transfer,192.168.76.235,DEV-266,London
TXN-101898,CUST-1190,1942.69,USD,2026-02-09 09:35:00,crypto,192.168.127.30,DEV-1971,London
TXN-101899,CUST-1183,48.83,USD,2026-02-04 05:44:00,debit_card,192.168.148.239,DEV-8665,Lahore
TXN-101900,CUST-1084,51.31,USD,2026-02-20 03:55:00,debit_card,192.168.55.70,DEV-2708,Peshawar
TXN-101901,CUST-1150,310.16,USD,2026-01-26 06:21:00,crypto,192.168.192.4,DEV-4192,Islamabad
TXN-101902,CUST-1000,246.08,USD,2026-03-04 04:51:00,crypto,192.168.150.226,DEV-4333,London
TXN-101903,CUST-1013,331.01,USD,2026-01-29 00:02:00,debit_card,192.168.93.69,DEV-8942,London
TXN-101904,CUST-1140,292.79,USD,2026-02-27 17:11:00,crypto,10.0.0.99,DEV-5759,New York
TXN-101905,CUST-1109,147.43,USD,2026-03-18 22:59:00,crypto,192.168.58.135,DEV-9229,Dubai
TXN-101906,CUST-1186,96.68,USD,2026-01-10 22:51:00,paypal,192.168.55.185,DEV-5200,Lahore
TXN-101907,CUST-1046,2383.82,USD,2026-03-31 14:35:00,credit_card,192.168.196.86,DEV-5907,London
TXN-101908,CUST-1054,171.87,USD,2026-03-10 16:12:00,credit_card,192.168.119.233,DEV-7078,London
TXN-101909,CUST-1087,299.9,USD,2026-01-23 17:30:00,bank_transfer,192.168.208.226,DEV-7540,Peshawar
TXN-101910,CUST-1120,1864.1,USD,2026-03-28 04:59:00,paypal,192.168.174.224,DEV-NEW-85942,Peshawar
TXN-101911,CUST-1118,221.62,USD,2026-03-04 22:12:00,debit_card,192.168.141.255,DEV-1058,Islamabad
TXN-101912,CUST-1118,221.62,USD,2026-03-04 22:13:00,credit_card,192.168.141.255,DEV-1058,Islamabad
TXN-101913,CUST-1118,221.62,USD,2026-03-04 22:14:00,crypto,192.168.141.255,DEV-1058,Islamabad
TXN-101914,CUST-1118,221.62,USD,2026-03-04 22:15:00,paypal,192.168.141.255,DEV-1058,Islamabad
TXN-101915,CUST-1192,72.17,USD,2026-02-15 17:21:00,crypto,192.168.72.96,DEV-2507,Peshawar
TXN-101916,CUST-1114,150.44,USD,2026-03-23 16:29:00,credit_card,192.168.122.147,DEV-3442,Peshawar
TXN-101917,CUST-1187,3925.84,USD,2026-02-08 22:26:00,paypal,192.168.94.12,DEV-3679,Lahore
TXN-101918,CUST-1049,151.6,USD,2026-02-20 23:25:00,crypto,192.168.64.199,DEV-497,Lahore
TXN-101919,CUST-1095,138.43,USD,2026-02-13 07:30:00,bank_transfer,10.0.0.99,DEV-2179,Karachi
TXN-101920,CUST-1142,227.83,USD,2026-02-16 17:57:00,crypto,192.168.23.38,DEV-2305,New York
TXN-101921,CUST-1142,227.83,USD,2026-02-16 17:58:00,credit_card,192.168.23.38,DEV-2305,New York
TXN-101922,CUST-1142,227.83,USD,2026-02-16 17:59:00,credit_card,192.168.23.38,DEV-2305,New York
TXN-101923,CUST-1142,227.83,USD,2026-02-16 18:00:00,bank_transfer,192.168.23.38,DEV-2305,New York
TXN-101924,CUST-1038,143.53,USD,2026-01-01 17:18:00,bank_transfer,192.168.235.93,DEV-4428,Peshawar
TXN-101925,CUST-1142,236.68,USD,2026-01-28 04:15:00,bank_transfer,192.168.23.38,DEV-2305,New York
TXN-101926,CUST-1142,236.68,USD,2026-01-28 04:16:00,crypto,192.168.23.38,DEV-2305,New York
TXN-101927,CUST-1142,236.68,USD,2026-01-28 04:17:00,credit_card,192.168.23.38,DEV-2305,New York
TXN-101928,CUST-1142,236.68,USD,2026-01-28 04:18:00,debit_card,192.168.23.38,DEV-2305,New York
TXN-101929,CUST-1085,296.14,USD,2026-01-24 23:51:00,paypal,192.168.253.197,DEV-8242,New York
TXN-101930,CUST-1137,1460.87,USD,2026-02-16 23:50:00,bank_transfer,192.168.47.120,DEV-6104,Dubai
TXN-101931,CUST-1098,204.58,USD,2026-02-27 06:30:00,crypto,192.168.172.151,DEV-1179,Lahore
TXN-101932,CUST-1015,296.77,USD,2026-03-08 18:43:00,debit_card,192.168.107.166,DEV-1424,Peshawar
TXN-101933,CUST-1015,296.77,USD,2026-03-08 18:44:00,debit_card,192.168.107.166,DEV-1424,Peshawar
TXN-101934,CUST-1015,296.77,USD,2026-03-08 18:45:00,paypal,192.168.107.166,DEV-1424,Peshawar
TXN-101935,CUST-1015,296.77,USD,2026-03-08 18:46:00,bank_transfer,192.168.107.166,DEV-1424,Peshawar
TXN-101936,CUST-1189,139.11,USD,2026-03-20 04:28:00,debit_card,192.168.223.230,DEV-4673,Lahore
TXN-101937,CUST-1189,139.11,USD,2026-03-20 04:29:00,credit_card,192.168.223.230,DEV-4673,Lahore
TXN-101938,CUST-1189,139.11,USD,2026-03-20 04:30:00,debit_card,192.168.223.230,DEV-4673,Lahore
TXN-101939,CUST-1189,139.11,USD,2026-03-20 04:31:00,debit_card,192.168.223.230,DEV-4673,Lahore
TXN-101940,CUST-1189,139.11,USD,2026-03-20 04:32:00,paypal,192.168.223.230,DEV-4673,Lahore
TXN-101941,CUST-1011,265.5,USD,2026-03-18 15:27:00,paypal,192.168.142.194,DEV-7720,Islamabad
TXN-101942,CUST-1095,531.97,USD,2026-01-13 17:56:00,debit_card,192.168.80.33,DEV-NEW-71856,Karachi
TXN-101943,CUST-1013,397.82,USD,2026-02-06 05:36:00,debit_card,192.168.93.69,DEV-8942,London
TXN-101944,CUST-1103,166.74,USD,2026-03-16 09:08:00,crypto,192.168.225.30,DEV-1359,London
TXN-101945,CUST-1103,166.74,USD,2026-03-16 09:09:00,credit_card,192.168.225.30,DEV-1359,London
TXN-101946,CUST-1103,166.74,USD,2026-03-16 09:10:00,credit_card,192.168.225.30,DEV-1359,London
TXN-101947,CUST-1103,166.74,USD,2026-03-16 09:11:00,paypal,192.168.225.30,DEV-1359,London
TXN-101948,CUST-1103,166.74,USD,2026-03-16 09:12:00,credit_card,192.168.225.30,DEV-1359,London
